24kGoldn-Mood,5-Seconds-of-Summer-Youngblood,Alec-Benjamin-Let-Me-Down-Slowly,Anne-Marie-2002,Axwell-and-Ingrosso-More-Than-You-Know,Billie-Eilish-Khalid-lovely,Billie-Eilish-bad-guy,Billie-Eilish-everything-i-wanted,Bruno-Mars-That-s-What-I-Like,Calum-Scott-Dancing-On-My-Own,Calvin-Harris-Dua-Lipa-One-Kiss,Calvin-Harris-Feels,Camila-Cabello-Bam-Bam,Charlie-Puth-Left-And-Right,Cheat-Codes-No-Promises-ft-Demi-Lovato,Coldplay-X-BTS-My-Universe,Conan-Gray-Heather,DJ-Khaled-I-m-The-One,Doja-Cat-Need-to-Know,Doja-Cat-Woman,Dove-Cameron-Boyfriend,Dua-Lipa-Levitating,Ed-Sheeran-Galway-Girl,Ed-Sheeran-Perfect,Ed-Sheeran-Shape-of-You,Ed-Sheeran-Shivers,Elley-Duh-MIDDLE-OF-THE-NIGHT,Elton-John-Dua-Lipa-Cold-Heart,Farruko-Pepas,Future-Mask-Off-Official-Music-Video-xvZqHgFz51I-,GAYLE-abcdefu,Glass-Animals-Heat-Waves,Harry-Styles-Adore-You,Harry-Styles-Falling,Harry-Styles-Golden,Harry-Styles-Watermelon-Sugar,Imagine-Dragons-Bad-Liar,Imagine-Dragons-Believer,Imagine-Dragons-Thunder,Imagine-Dragons-x-J-I-D-Enemy,Jaymes-Young-Infinity,Joji-Glimpse-of-Us,Justin-Bieber-Peaches-ft-Daniel-Caesar,Kali-Uchis-telepat-a,Kendrick-Lamar-HUMBLE,Khalid-Young-Dumb-Broke,Kygo-Ellie-Goulding-First-Time,Kygo-Selena-Gomez-It-Ain-t-Me,LISA-MONEY-,Lady-Gaga-Bradley-Cooper-Shallow,Lady-Gaga-The-Cure,Lewis-Capaldi-Before-You-Go,Lewis-Capaldi-Someone-You-Loved,Lil-Nas-X-Jack-Harlow-INDUSTRY-BABY,Lil-Nas-X-MONTERO-Call-Me-By-Your-Name-,Lil-Nas-X-STAR-WALKIN,Lost-Frequencies-ft-Calum-Scott-Where-Are-You-Now,M-neskin-Beggin,Marshmello-Khalid-Numb,Marshmello-ft-Bastille-Happier,Marshmello-x-Jonas-Brothers-Leave-Before-You-Love-Me,Oliver-Tree-Robin-Schulz-Miss-You,Olivia-Rodrigo-deja-vu,Olivia-Rodrigo-traitor,POP-SMOKE-WHAT-YOU-KNOW-BOUT-LOVE,Panic-At-The-Disco-High-Hopes,Post-Malone-Circles,Post-Malone-Swae-Lee-Sunflower,Powfu-death-bed,ROSAL-A-DESPECH-,Regard-Ride-It,Rosa-Linn-Snap,SHAKIRA-BZRP-Music-Sessions-53,SZA-Good-Days,Selena-Gomez-Lose-You-To-Love-Me,Tate-McRae-you-broke-me-first,Taylor-Swift-Delicate,Taylor-Swift-Lover,Taylor-Swift-The-Man,Taylor-Swift-You-Need-To-Calm-Down,Taylor-Swift-cardigan,The-Chainsmokers-Paris,The-Kid-LAROI-Justin-Bieber-STAY,The-Weeknd-Blinding-Lights,The-Weeknd-Out-of-Time,The-Weeknd-Save-Your-Tears,Ti-sto-10_35,Ti-sto-Ava-Max-The-Motto,Ti-sto-The-Business,Zedd-Alessia-Cara-Stay
0.0415859350400306,0.0538976080235299,0.0441311445769962,0.0762611380414677,0.0661702386126885,0.0319245115697134,0.0334167541071058,0.0121851701530229,0.0672402860265381,0.0470549646230968,0.0647032458175402,0.0718052867059691,0.065693275790548,0.039922601496938,0.0643761895856296,0.0495070420188505,0.0422209159436387,0.0462763355675866,0.0583982543516163,0.0531028241746884,0.0729742217403608,0.0603328461775895,0.0642571414928794,0.0428781414245511,0.0475301444088375,0.0924004105229252,0.0399386163584635,0.0444566782318088,0.0552445089004791,0.0150242100899866,0.0683605211049545,0.036678868963184,0.0600898267989063,0.034514081619605,0.0488840609120897,0.0615674414483071,0.0378230808787552,0.0517746234564087,0.030219626391473,0.0751353656948844,0.0446145248516137,0.0364235241639116,0.0402778804851121,0.0356877430599543,0.0330048207368261,0.0342273472838063,0.0727682825186734,0.069517933137476,0.0922820714030962,0.0501479593231646,0.0465292284919602,0.0383964632325923,0.0441942022104186,0.0778871738510697,0.0773658639561863,0.0652324645169178,0.0373152616252545,0.0507754953228633,0.0453966371028994,0.0602836084372057,0.0512466344938202,0.0700151042021421,0.0430267305079241,0.0353463107557427,0.0600011202701871,0.0973384232710313,0.0381861248861946,0.043113346482054,0.0442986930179642,0.0601821608053239,0.0488732663232191,0.048341633059235,0.0397542382635754,0.0397292886785153,0.0426857818780097,0.0303396855572521,0.0367443971495747,0.0443126257381587,0.0636827616651464,0.0514201404743613,0.0362921861655313,0.0470744245111139,0.0528758403900688,0.0391097439139373,0.0460128737205529,0.0469576449265213,0.0407538290218454,0.0466346033650137,0.0373356009239474,0.0757114339713178
0.0570844702695746,0.0569574771914702,0.0761729271406125,0.1180304648744898,0.0754505295171764,0.0713412149374193,0.0857689592372096,0.0772221971114822,0.0684594708078301,0.017267295743846,0.0489780058698076,0.0799134798753703,0.0436868077830325,0.0858220367313667,0.059169272445718,0.0788681665662506,0.0649043633726635,0.0900390678073662,0.1045701658369826,0.0922056234588602,0.0559579436733877,0.0952192511550089,0.0869227725714161,0.0540917578562262,0.0838374845145534,0.1066790441747905,0.0736748921657966,0.0636152971628434,0.0697345201235476,0.0793350981105208,0.0606938802680364,0.1075240841284896,0.0592153235265497,0.0620864724192786,0.0834529088893552,0.0730745592115503,0.052986946033511,0.055383113456808,0.108234010485695,0.0152232915392472,0.0639892145984817,0.0396187012337659,0.0812650782088538,0.0617537549224551,0.0917410584172833,0.0748750461094429,0.0374287738904831,0.037759569264062,0.0340949625795836,0.0305551296197884,0.0464046862725366,0.0747661925110295,0.0460129373891116,0.0556705352010267,0.0565852998618655,0.0809645742177429,0.0681593800080871,0.0752430550576831,0.087638836172173,0.1130321631101757,0.0774371752137089,0.0904126163008482,0.0350220348174243,0.0516484897263764,0.0703004340865267,0.0837697186667979,0.1334018900385246,0.0758855396916472,0.0353489848549992,0.0720162690101901,0.0913468409301599,0.0419398079396774,0.1042341186119914,0.0413068979048585,0.0432826262162937,0.0481941368028249,0.0439366755722162,0.0241798496662753,0.0625188535710602,0.0338037144473424,0.0385333819943711,0.061743445442889,0.0667447280775155,0.0521087273061098,0.0571728387333927,0.0529175855799386,0.1131758978035563,0.1001283245653228,0.0606685656095652,0.0746103570917754
3.185488304579124,3.131417771323488,3.1876869117263227,3.208966387957564,3.199941854423297,3.247423954702065,2.9365964970934835,3.099331105220786,3.0493636927338903,3.200713002662082,3.114565754901755,3.032201435704585,3.125282822938237,3.095838650452972,3.1500988817636117,3.1499014974768933,3.206924181286741,3.1738830855343814,3.187874752171855,3.0066391671707104,3.194728402410961,3.1595064750332806,3.176798274026281,3.2369783379762054,3.1123773952662344,3.1459900158701988,3.2137247722243534,3.171322487225437,3.140430894985717,3.171715076996592,3.1835654376959504,3.157497207679284,3.169928126780021,3.2505351142701038,3.179653250676928,3.186650996621087,3.1816097336346383,3.1474823597804638,3.210647588493889,3.107245260194869,3.204916044370811,3.223077915746316,3.187184516371172,3.1313596941932937,3.139768895747682,3.147759255843712,3.1685661341448195,3.200925386430973,3.096859583527736,3.2407768129708696,3.1217644925674244,3.2045099508356887,3.2266069875784646,3.166012338426805,3.1771256102762417,3.204848229700748,3.179687177083902,3.1455616854699358,3.12976175672134,3.2072357086581995,3.1659977006404025,3.248769660229467,3.2000360210042835,3.2170662300788093,3.1676817950339355,3.223004371966191,3.170332040080342,3.120092853570249,3.1483096516078954,3.0274961940882905,3.1575942604421816,3.1291241010688804,3.157745144144908,3.180196247770201,3.2137546280591684,3.213827050127873,3.11073329581358,3.143348898090209,3.131982644469034,3.1560170486754595,3.1861258366115326,3.2414844879529445,3.132223456971984,3.199137474238255,3.1512000231321022,3.178481646136277,3.205359019410836,3.180917415441629,3.123242214084732,3.135102473466445
0.1316158351080901,0.1341839262525871,0.1294616162519098,0.184378384946202,0.1553671459951338,0.1010657805403738,0.120254056588133,0.0724812277838145,0.1657007602629963,0.1077332265445967,0.1623592538236573,0.1547745591774293,0.1753317389282927,0.1160369142699909,0.1568858371905806,0.1308509080850679,0.1238161960191815,0.1407612532315693,0.1771096827566548,0.1477636240567655,0.1651222590244794,0.148322981111174,0.1433634979529425,0.1239693403912239,0.1259120284060914,0.1886276669685825,0.1311862678870771,0.1334939553125126,0.158836391923361,0.1051066169536399,0.1540837935405853,0.1234932575517689,0.1492355126062202,0.0983458129379196,0.1429738071053294,0.1452835457710438,0.1210647704767772,0.1369769008749292,0.1049693133712103,0.1687242922055961,0.1100908999248418,0.108586616291988,0.1224969460490487,0.1142954452116374,0.1418035883593195,0.1126327092477731,0.1671725509013683,0.1623838015335836,0.1832854979315662,0.1276864987421446,0.1341347077514781,0.1186511526300673,0.1110628611545734,0.182459956841845,0.1829586728293847,0.1504037824589826,0.1169477842521919,0.1340777701965061,0.1265184066161323,0.1545415618096659,0.141059500484592,0.1670373618454483,0.1090698476845245,0.0997787458365561,0.1487087248173619,0.1796986121314426,0.112479377542929,0.1144722825509309,0.1184192559097719,0.1730905042157615,0.1498135663893888,0.1276390392122834,0.1308431936548224,0.1068948930354449,0.1225578553213109,0.1072589052963747,0.1275955440879236,0.1175572209142601,0.1496413870628783,0.1552740153302162,0.1010381855436898,0.1535504939526771,0.1336625539042165,0.1119242210344753,0.1314096357416521,0.1203191171801497,0.1377116118620495,0.1392112977978842,0.110410722565541,0.1648214337944004
0.1621511611796209,0.1646036000837402,0.1754970638739376,0.1844296792130873,0.1758048360381369,0.157907582562672,0.1709544320048534,0.1433765901208616,0.1809843353929892,0.1494649416149571,0.1825482008374681,0.176818951435005,0.1960299611200432,0.1598549421367953,0.1756403188191553,0.1675538832060256,0.1658319781806917,0.1719606890759816,0.1942305585616769,0.1777468286158099,0.1782428949813252,0.1704160636193701,0.164020145330247,0.1599310176341098,0.1594201918758875,0.1780110083945941,0.1732573700583155,0.1603645078949419,0.1798245641722672,0.1674424573525263,0.1696543802879528,0.1659532876883943,0.1710244358665241,0.1478719261521448,0.1812656172557478,0.1700187808404542,0.1686588256830148,0.165066061836156,0.1522150304117493,0.1825240502686033,0.1464456438727844,0.1584190086192203,0.1666735085187258,0.1615805834437766,0.1781882373486018,0.1588218758007425,0.1841616339371607,0.1835047195905972,0.1662247946391838,0.1602078528379787,0.1685922689406164,0.1624186955800578,0.1478805452469776,0.1830803916988924,0.1886521212668359,0.1707122065478779,0.1657063425802326,0.1647849975385225,0.1602716968120272,0.1791757987132529,0.164693417365157,0.1806200784205438,0.1485508604189398,0.1463442031880678,0.1640655599644909,0.1786905680732733,0.1617738098784111,0.1526515832310736,0.1465006337174691,0.1913571757884492,0.1781297835494953,0.167309581177041,0.1739648559566222,0.147792684758532,0.1645407672989512,0.1604494924194146,0.1729028788354727,0.1578568897836605,0.1682151605707345,0.1812377581706532,0.1506521031178171,0.1853887504802364,0.1648788356952321,0.1485686886212794,0.1661687282428969,0.1535014730989267,0.1805802308636067,0.170975034099429,0.1538726406416202,0.1844898122745424
0.3622431063672927,0.4722737233141293,0.2498996014515897,0.6691152378375991,0.5507721444931928,0.1502133188834308,0.2398341184586923,0.0322674479157906,0.5463093195672354,0.3328640795372644,0.5472130972236829,0.5417513357750403,0.4920985613158601,0.2037908493110245,0.5231639300267944,0.3555472274676229,0.2875604998883196,0.4016634178240126,0.4409309496971769,0.4143244471333623,0.5329751958395029,0.4762631023725628,0.563829307101858,0.3521123258825474,0.3652660988313029,0.9258724351591928,0.2747361873027299,0.3410875416605264,0.5119301993767699,0.1064572767193894,0.5564463560765828,0.2566680328551263,0.4945334315205132,0.1833516439586121,0.3058361646109985,0.4286737937547441,0.2831339429074091,0.4712735840030014,0.2437665769763874,0.7035988575289219,0.3159837608740753,0.1860673914065265,0.2465969316728186,0.242999681714994,0.3245891651906182,0.2528020061145317,0.5315980524706333,0.5786360152336175,0.9282415278788292,0.3269553623271513,0.3313604389136304,0.2738392245439271,0.3472922230370744,0.7319187609532728,0.6295886744926785,0.4667064991003751,0.2060802481111274,0.439769234480889,0.30294531426951,0.5407683042319343,0.4286750832873591,0.6003524198436301,0.2617791290271076,0.1808213079879582,0.5707936019627535,0.8448084776840787,0.2289954604478425,0.2950732452242031,0.3240794156806277,0.4726819246542008,0.4064991656995942,0.303082928716625,0.253255512122386,0.2795012319238888,0.3142192728975836,0.1815674123846095,0.2511167224362492,0.2927821763839826,0.5644108600311089,0.4436644690431169,0.1966728946478007,0.3624528769429392,0.3642884728185923,0.3094102495964178,0.364578963782757,0.3639915978148614,0.2603508125936044,0.3459784447829547,0.2583015566788097,0.6112257140754517
0.0034365356897294,0.0036773687513028,0.0038202587100322,0.0025898246846382,0.0030975702786575,0.0043780420406289,0.0081193292305638,0.0075687327079592,0.0031644898200711,0.0036287796663857,0.0051495195472369,0.0026777742373985,0.0027428440839662,0.0036721226357562,0.0042644359524257,0.0030975169808448,0.0031294323675101,0.0028619317842315,0.003058435529772,0.0043210351599365,0.0031920515173948,0.0027800630177349,0.0021373626981658,0.0027871116551402,0.0032696841783412,0.00224943395953,0.0029511921039851,0.0045782323866007,0.0036504352638832,0.0069740427621035,0.0027589948186126,0.0043775683319617,0.0032458514081617,0.0033454849488021,0.0031380804395107,0.0031029308572702,0.0039149508148492,0.0029098123491979,0.0037897977088513,0.0024545384435794,0.0030280063987562,0.0026109052216276,0.003656349668952,0.0043278375216417,0.0050468838611942,0.0044018377311461,0.0035563810995056,0.0030901206683757,0.0029668486539537,0.0023688930869123,0.0035749028745172,0.0039184596448489,0.003561054928822,0.0036149183945934,0.0023498658104506,0.0029440584926199,0.0054059048772742,0.0028496072084323,0.0036325129018135,0.0028928891796841,0.0031428736510885,0.0022226035702604,0.0033218369393375,0.0033016606311769,0.0030615541641622,0.001445170820019,0.0038871336014907,0.0038378846575291,0.0047043700363142,0.00478056681436,0.0041409436169541,0.0033688906449938,0.0039460186238614,0.0037352208130609,0.0029878707054449,0.0034847742980991,0.0041667863538437,0.0029908895865279,0.0029156000234474,0.004107907615872,0.0029289274610302,0.0023900218237374,0.0042068652751868,0.0031032691087858,0.0032404520859047,0.0032266490732775,0.0046203135460244,0.004735509145132,0.0045563995056322,0.0032016725813945
0.0636314848932485,0.0826873602225024,0.0591058974348659,0.1248300237773921,0.1035654027692948,0.0423041137551293,0.0507119818346915,0.0149639144156688,0.0996048007629093,0.0762184311056491,0.1139551847802294,0.0968039091964376,0.0924970536460198,0.0494881549110872,0.0970552306692657,0.0645628036100684,0.0541320939890178,0.0740921365822127,0.0793275988081183,0.0777826629242734,0.1012758787725616,0.0853005529697259,0.1024140350877193,0.0664649499881752,0.0687312617763745,0.1824960560665368,0.0505206457394331,0.0632230436034062,0.0909836950653277,0.0185615928161948,0.1055509292224676,0.0503950859925903,0.0866055840478197,0.0499102945519569,0.0573649440029676,0.0775255094147563,0.051764924458101,0.0824690649159655,0.0479349959606974,0.129133051810657,0.0643116394427445,0.04730385181513,0.0544091969083018,0.0482694130283692,0.0466212703790343,0.05189453293925,0.1109644685584535,0.1016261630068875,0.1630979425729458,0.0706713019106907,0.067162426095473,0.0481576024116586,0.0696417642016934,0.1335499766365065,0.1215998643224602,0.1016635937864242,0.0485207613999421,0.070710487835075,0.0660999889281436,0.0944347029560062,0.0687045174263219,0.0970664757130922,0.0611044236206279,0.0491332372548016,0.102909005395992,0.1645848970989233,0.0505757786536826,0.0610856948367391,0.0637855095946136,0.0896259287119901,0.0671022285057372,0.066156508963007,0.0534926218998785,0.056328840080254,0.0607106949907685,0.036923246408498,0.0402950639008869,0.0609280723226675,0.0989102073577969,0.0781673208070956,0.0489134524623246,0.0656593657151821,0.0739131332450072,0.0589132617892731,0.0626725340008548,0.0615565157930994,0.0481791868472856,0.0675861936962802,0.0575401798146159,0.1157523811765048
-23.27772704838284,-25.017203969045266,-24.56315098382809,-25.714586992188337,-22.9687099206352,-23.349597427490917,-25.945709496214583,-32.29533101239424,-24.57742424423673,-25.88077349343842,-23.51828319749845,-21.827142730434343,-23.390899534598773,-24.976594126133755,-23.72724722562905,-22.65221241827144,-25.97714563394182,-24.034655281375123,-22.82789819139174,-24.106488567613585,-24.492850310933843,-22.03804199177936,-21.98914142811465,-23.721680670542572,-26.19695865455736,-24.88761399451804,-22.89640405390308,-32.873026819059575,-22.84074158474438,-25.72721857239734,-23.66421343943021,-25.75645461637321,-22.12526903783369,-23.772384326879507,-22.17163373745475,-24.811083447406663,-23.565469259420283,-23.48947279775019,-21.816038374830377,-24.61049877676989,-22.373819289528267,-24.273680661759204,-22.564022579895823,-23.93670395543676,-25.70142850174894,-24.73732334015974,-24.538947810141465,-23.85550415338769,-26.52994179777988,-23.97032386080527,-24.04581079729603,-23.55980334461892,-25.46025801659948,-24.320474213441376,-25.59568575399493,-22.785911759644595,-23.435468532521213,-23.20655718787093,-25.555662532178037,-21.61090185506043,-26.75387089142085,-22.3902129529422,-24.028796325915632,-26.517012920407705,-23.21805444601954,-21.44548933629273,-22.24212923861935,-24.227675883042803,-24.71704404589596,-23.387193582912467,-24.76089694043128,-24.093416890887838,-22.712723860361407,-26.21798713829863,-24.60697274986403,-23.90392901956252,-26.09684435455134,-25.03455334955493,-24.171984599799725,-26.538901394273807,-25.658241165205794,-24.63149397625164,-23.55143772884655,-24.10735257782006,-22.60449925415382,-23.071681850657438,-22.01148694581655,-26.44328118615608,-27.27747972953049,-23.1340927414658
1.807449171888447,1.7575577429865368,2.666470922827917,1.2926860088669792,1.1055352770643785,2.6608720332321223,2.5698352908135007,3.1920018314374747,1.3689608650716636,2.159097538056358,1.8448464675137943,1.5063418260910542,1.6409130028837122,2.2934946414654016,1.7675791831687506,2.1234604547339875,2.185220732228276,1.5281739618978043,1.86371599096098,1.9599639373419095,2.0650796993089604,1.6237243643757575,1.50237574486548,2.3834877974000768,1.9620344335111517,1.3584172248214357,2.2021488068564574,2.009134243408827,1.5022736641275949,2.2446782431753247,1.6453166629727785,2.4185453596713904,1.680832179998846,2.590541302471591,2.249502459623058,1.7420350360045087,2.11067631562618,1.277013796109782,1.617055739345787,1.4914078717327135,2.224116441782884,2.5647245224525266,2.2891475145500766,2.3001869364741365,1.5642175955929922,2.18877439163219,2.078156754798643,1.7615669909042344,0.4348531345911844,1.4771166672705085,1.7681540388441492,2.42570317024281,2.3947211700033613,1.3834197275706863,1.9930175889828912,1.873956809887252,2.2527390740811266,1.70545816329369,1.8908461057867725,1.5090817749756784,1.7605636632273394,1.5178546445481167,1.892935614280953,2.285107205651604,2.156960141198097,1.0477297177340243,2.3617771527935787,2.279642970725228,1.86022794491034,1.7207103847443153,2.1437346461162003,1.974968910904512,1.8625409637613688,2.041029836364103,2.4781943240361257,2.915717440105658,2.334105162079363,2.0773934933062623,1.4840231402133015,1.749272056025185,2.301408690383808,2.1343675089507665,2.0133997158200554,1.9134960610416183,2.1192607638581697,1.5715391401770666,2.095906929588032,2.0423530894656072,2.192844743516923,1.6271183522390833
